,Unnamed: 0,Path,Transcript
113,113,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac,then heaving a heavy sigh probably among the last he ever drew in pining for a condition he had so long abandoned he added it is what i would wish to practise myself as one without a cross of blood though it is not always easy to deal with an indian as you would with a fellow christian
2193,2193,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0014.flac,what is the tumult and rioting cried out the squire authoritatively and he blew twice on a silver whistle which hung at his belt
1798,1798,./dataset/LibriSpeech/test-clean/1188/133604/1188-133604-0027.flac,now here is raphael exactly between the two trees still drawn leaf by leaf wholly formal but beautiful mist coming gradually into the distance
2340,2340,./dataset/LibriSpeech/test-clean/8555/284449/8555-284449-0016.flac,as a private citizen i shall be a model of deportment because it would be dangerous to be otherwise
981,981,./dataset/LibriSpeech/test-clean/8455/210777/8455-210777-0009.flac,no doubt in process of time the ladies will follow
1246,1246,./dataset/LibriSpeech/test-clean/4077/13754/4077-13754-0005.flac,they knew no north no south no east no west they stood positively by the constitution and would have nothing to do in the bloody strife between brothers unless indeed they were summoned by the authority to which they had already once loyally responded to furnish men and arms for their country's need
797,797,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0020.flac,the years of the days of her dying were ten
1839,1839,./dataset/LibriSpeech/test-clean/2300/131720/2300-131720-0023.flac,i think he was perhaps more appreciative than i was of the discipline of the edison construction department and thought it would be well for us to wait until the morning of the fourth before we started up
2308,2308,./dataset/LibriSpeech/test-clean/8555/284447/8555-284447-0009.flac,mornin girls hope ye feel as well as ye look
1311,1311,./dataset/LibriSpeech/test-clean/1221/135766/1221-135766-0006.flac,they were now illuminated by the morning radiance of a young child's disposition but later in the day of earthly existence might be prolific of the storm and whirlwind
2337,2337,./dataset/LibriSpeech/test-clean/8555/284449/8555-284449-0013.flac,scuse me said trot i neglected to tell you that you're not the boolooroo any more
579,579,./dataset/LibriSpeech/test-clean/8463/294828/8463-294828-0001.flac,three seconds before the arrival of j b hobson's letter i no more dreamed of chasing the unicorn than of trying for the northwest passage
2524,2524,./dataset/LibriSpeech/test-clean/5683/32879/5683-32879-0023.flac,you resemble me rachel you are fearless and inflexible and generous
1231,1231,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0036.flac,he took her roughly in his arms do you know what i mean
1226,1226,./dataset/LibriSpeech/test-clean/4446/2275/4446-2275-0031.flac,i understand bartley i was wrong
558,558,./dataset/LibriSpeech/test-clean/8463/294825/8463-294825-0000.flac,it's almost beyond conjecture
1323,1323,./dataset/LibriSpeech/test-clean/908/157963/908-157963-0002.flac,why fades the lotus of the water
1564,1564,./dataset/LibriSpeech/test-clean/672/122797/672-122797-0035.flac,but i shall tell only one story
292,292,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0031.flac,he continued his pretended search and to give color to his errand made two arrests
522,522,./dataset/LibriSpeech/test-clean/2961/961/2961-961-0002.flac,and therefore to you i turn timaeus citizen of locris who are at once a philosopher and a statesman and to you critias whom all athenians know to be similarly accomplished and to hermocrates who is also fitted by nature and education to share in our discourse
2234,2234,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0055.flac,robin was glad when at length they were left to their own devices
1515,1515,./dataset/LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,each day has its own great grief or its little care
84,84,./dataset/LibriSpeech/test-clean/1320/122617/1320-122617-0006.flac,can these things be returned david breathing more freely as the truth began to dawn upon him
1421,1421,./dataset/LibriSpeech/test-clean/7021/85628/7021-85628-0012.flac,but you must not eat with your cap on your head she said and was going to take it off
730,730,./dataset/LibriSpeech/test-clean/7176/88083/7176-88083-0023.flac,he had a lot of line out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding
442,442,./dataset/LibriSpeech/test-clean/7127/75947/7127-75947-0016.flac,oh mademoiselle why have i not a devoted sister or a true friend such as yourself
803,803,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0026.flac,she had been born within its borders within its borders she had lived and grown and within its borders she had met her love
1899,1899,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0041.flac,i'm not electioneering just now
750,750,./dataset/LibriSpeech/test-clean/1995/1826/1995-1826-0000.flac,in the debate between the senior societies her defence of the fifteenth amendment had been not only a notable bit of reasoning but delivered with real enthusiasm
2462,2462,./dataset/LibriSpeech/test-clean/3570/5695/3570-5695-0006.flac,very much of squalor and discomfort will be endured before the last trinket or the last pretense of pecuniary decency is put away
1172,1172,./dataset/LibriSpeech/test-clean/4446/2273/4446-2273-0014.flac,there are few changes in the old quarter
2271,2271,./dataset/LibriSpeech/test-clean/61/70970/61-70970-0029.flac,from the blackness behind the light they heard a voice warrenton's
175,175,./dataset/LibriSpeech/test-clean/5639/40744/5639-40744-0038.flac,just at the moment when the tears of the pitying beholders flowed fastest and their ejaculations were most expressive of despair leocadia gave signs of recovery and brought back gladness to the hearts of all
1192,1192,./dataset/LibriSpeech/test-clean/4446/2273/4446-2273-0034.flac,he felt a tremor run through the slender yellow figure in front of him
1162,1162,./dataset/LibriSpeech/test-clean/4446/2273/4446-2273-0004.flac,i should never have asked you if molly had been here for i remember you don't like english cookery
1788,1788,./dataset/LibriSpeech/test-clean/1188/133604/1188-133604-0017.flac,that a style is restrained or severe does not mean that it is also erroneous
865,865,./dataset/LibriSpeech/test-clean/1284/134647/1284-134647-0003.flac,constantine easily believed that the heretics who presumed to dispute his opinions or to oppose his commands were guilty of the most absurd and criminal obstinacy and that a seasonable application of moderate severities might save those unhappy men from the danger of an everlasting condemnation
1123,1123,./dataset/LibriSpeech/test-clean/2830/3979/2830-3979-0003.flac,the undertaking which seemed so attractive when viewed as a literary task proved a most difficult one and at times became oppressive
2572,2572,./dataset/LibriSpeech/test-clean/121/121726/121-121726-0014.flac,hypocrite a horse dealer
1927,1927,./dataset/LibriSpeech/test-clean/6829/68771/6829-68771-0015.flac,won't you run into the house and see if martha can't spare one or two more maids
551,551,./dataset/LibriSpeech/test-clean/8463/287645/8463-287645-0008.flac,as usual nothing was done in the way of punishment
1864,1864,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0006.flac,if the prosecution were withdrawn and the case settled with the victim of the forged check then the young man would be allowed his freedom
1043,1043,./dataset/LibriSpeech/test-clean/2830/3980/2830-3980-0000.flac,in every way they sought to undermine the authority of saint paul
1360,1360,./dataset/LibriSpeech/test-clean/908/31957/908-31957-0008.flac,nay i rather thrilled distrusting every light that seemed to gild the onward path and feared to overlean a finger even
1182,1182,./dataset/LibriSpeech/test-clean/4446/2273/4446-2273-0024.flac,bartley started when hilda rang the little bell beside her dear me why did you do that
2034,2034,./dataset/LibriSpeech/test-clean/1580/141084/1580-141084-0031.flac,we want to know mister gilchrist how you an honourable man ever came to commit such an action as that of yesterday
1955,1955,./dataset/LibriSpeech/test-clean/1580/141083/1580-141083-0006.flac,the only duplicate which existed so far as i knew was that which belonged to my servant bannister a man who has looked after my room for ten years and whose honesty is absolutely above suspicion
2207,2207,./dataset/LibriSpeech/test-clean/61/70968/61-70968-0028.flac,the head and chief of the riot the nottingham apprentice with clenched fists threatened montfichet
1862,1862,./dataset/LibriSpeech/test-clean/6829/68769/6829-68769-0004.flac,but they could not have proven a case against lucy if she was innocent and all their threats of arresting her were probably mere bluff
37,37,./dataset/LibriSpeech/test-clean/6930/76324/6930-76324-0016.flac,the lure proved too much for him and he came sporting after it as friskily as a young kitten much to cynthia's delight when she caught sight of him
800,800,./dataset/LibriSpeech/test-clean/1995/1837/1995-1837-0023.flac,the net and web of endless things had been crawling and creeping around her she had struggled in dumb speechless terror against some mighty grasping that strove for her life with gnarled and creeping fingers but now at last weakly she opened her eyes and questioned
276,276,./dataset/LibriSpeech/test-clean/7729/102255/7729-102255-0015.flac,one of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth
222,222,./dataset/LibriSpeech/test-clean/260/123286/260-123286-0022.flac,two hours afterwards a terrible shock awoke me
